Weighted Random Sampling Comparison on 100000 Trials
---------------------------------------------
Difference is bigger than 1%p in the following indices: []
Elapsed time: Naive: 966.861792ms, Fenwick: 997.026459ms, Python: 28.707154989s

---------------------------------------------
Probability(%) of each element being selected:
Element	| Naive	| Fenw	| Pyth	| Diff(Max-Min)
1056	| 0.07	| 0.07	| 0.07	| 0.00
1057	| 0.10	| 0.09	| 0.10	| 0.02
1058	| 0.24	| 0.27	| 0.26	| 0.03
1059	| 0.02	| 0.03	| 0.02	| 0.00
1060	| 0.22	| 0.23	| 0.25	| 0.04
1061	| 0.28	| 0.26	| 0.25	| 0.03
1062	| 0.03	| 0.03	| 0.03	| 0.01
1063	| 0.28	| 0.28	| 0.33	| 0.05
1064	| 0.01	| 0.01	| 0.01	| 0.01
1065	| 0.12	| 0.13	| 0.14	| 0.02
1066	| 0.03	| 0.03	| 0.02	| 0.00
1067	| 0.18	| 0.17	| 0.16	| 0.02
1068	| 0.08	| 0.08	| 0.08	| 0.00
1069	| 0.04	| 0.04	| 0.05	| 0.01
1070	| 0.32	| 0.33	| 0.33	| 0.01
1071	| 0.25	| 0.24	| 0.22	| 0.02
1072	| 0.01	| 0.01	| 0.01	| 0.00
1073	| 0.18	| 0.18	| 0.20	| 0.02
1074	| 0.06	| 0.05	| 0.06	| 0.01
1075	| 0.13	| 0.11	| 0.11	| 0.01
1076	| 0.31	| 0.33	| 0.33	| 0.02
1077	| 0.32	| 0.31	| 0.31	| 0.00
1078	| 0.14	| 0.14	| 0.13	| 0.01
1079	| 0.30	| 0.31	| 0.30	| 0.01
1080	| 0.03	| 0.03	| 0.03	| 0.00
1081	| 0.24	| 0.28	| 0.27	| 0.04
1082	| 0.17	| 0.17	| 0.18	| 0.01
1083	| 0.24	| 0.21	| 0.21	| 0.03
1084	| 0.04	| 0.04	| 0.03	| 0.01
1085	| 0.05	| 0.05	| 0.05	| 0.01
1086	| 0.06	| 0.05	| 0.05	| 0.01
1087	| 0.32	| 0.31	| 0.28	| 0.04
1088	| 0.18	| 0.14	| 0.17	| 0.04
1089	| 0.27	| 0.32	| 0.32	| 0.05
1090	| 0.16	| 0.18	| 0.17	| 0.02
1091	| 0.22	| 0.25	| 0.21	| 0.04
1092	| 0.00	| 0.00	| 0.01	| 0.01
1093	| 0.11	| 0.10	| 0.10	| 0.02
1094	| 0.03	| 0.02	| 0.03	| 0.01
1095	| 0.16	| 0.18	| 0.17	| 0.01
1096	| 0.05	| 0.05	| 0.05	| 0.01
1097	| 0.21	| 0.21	| 0.23	| 0.02
1098	| 0.16	| 0.15	| 0.17	| 0.02
1099	| 0.05	| 0.05	| 0.06	| 0.01
1100	| 0.24	| 0.23	| 0.24	| 0.01
1101	| 0.06	| 0.06	| 0.06	| 0.00
1102	| 0.07	| 0.08	| 0.10	| 0.02
1103	| 0.09	| 0.09	| 0.08	| 0.01
1104	| 0.12	| 0.09	| 0.08	| 0.04
1105	| 0.16	| 0.16	| 0.15	| 0.01
1106	| 0.03	| 0.04	| 0.04	| 0.01
1107	| 0.26	| 0.26	| 0.26	| 0.01
1108	| 0.25	| 0.27	| 0.27	| 0.02
1109	| 0.10	| 0.11	| 0.09	| 0.02
1110	| 0.02	| 0.01	| 0.01	| 0.01
1111	| 0.07	| 0.06	| 0.07	| 0.01
1112	| 0.20	| 0.20	| 0.21	| 0.01
1113	| 0.22	| 0.27	| 0.26	| 0.05
1114	| 0.32	| 0.28	| 0.28	| 0.04
1115	| 0.13	| 0.13	| 0.14	| 0.02
1116	| 0.19	| 0.20	| 0.22	| 0.02
1117	| 0.25	| 0.27	| 0.26	| 0.03
1118	| 0.11	| 0.11	| 0.11	| 0.00
1119	| 0.32	| 0.28	| 0.30	| 0.04
1120	| 0.12	| 0.13	| 0.11	| 0.02
1121	| 0.09	| 0.08	| 0.10	| 0.02
1122	| 0.30	| 0.30	| 0.32	| 0.03
1123	| 0.30	| 0.28	| 0.29	| 0.02
1124	| 0.24	| 0.22	| 0.22	| 0.02
1125	| 0.17	| 0.15	| 0.17	| 0.02
1126	| 0.15	| 0.14	| 0.15	| 0.01
1127	| 0.22	| 0.21	| 0.22	| 0.01
1128	| 0.01	| 0.01	| 0.01	| 0.00
1129	| 0.31	| 0.31	| 0.31	| 0.00
1130	| 0.11	| 0.14	| 0.14	| 0.03
1131	| 0.00	| 0.00	| 0.00	| 0.00
1132	| 0.04	| 0.05	| 0.05	| 0.01
1133	| 0.04	| 0.05	| 0.04	| 0.01
1134	| 0.33	| 0.33	| 0.30	| 0.02
1135	| 0.24	| 0.22	| 0.21	| 0.02
1136	| 0.06	| 0.07	| 0.07	| 0.01
1137	| 0.12	| 0.12	| 0.13	| 0.01
1138	| 0.33	| 0.31	| 0.34	| 0.02
1139	| 0.29	| 0.30	| 0.32	| 0.03
1140	| 0.04	| 0.04	| 0.06	| 0.01
1141	| 0.14	| 0.15	| 0.13	| 0.02
1142	| 0.20	| 0.21	| 0.19	| 0.02
1143	| 0.03	| 0.03	| 0.04	| 0.01
1144	| 0.10	| 0.10	| 0.13	| 0.03
1145	| 0.19	| 0.17	| 0.18	| 0.02
1146	| 0.22	| 0.23	| 0.22	| 0.01
1147	| 0.03	| 0.03	| 0.02	| 0.00
1148	| 0.11	| 0.12	| 0.12	| 0.01
1149	| 0.04	| 0.03	| 0.02	| 0.02
1150	| 0.13	| 0.11	| 0.13	| 0.02
1151	| 0.01	| 0.01	| 0.01	| 0.01
1152	| 0.24	| 0.17	| 0.20	| 0.07
1153	| 0.07	| 0.08	| 0.07	| 0.01
1154	| 0.23	| 0.27	| 0.27	| 0.04
1155	| 0.08	| 0.07	| 0.07	| 0.00
1156	| 0.22	| 0.25	| 0.25	| 0.03
1157	| 0.07	| 0.07	| 0.06	| 0.01
1158	| 0.33	| 0.31	| 0.31	| 0.02
1159	| 0.08	| 0.09	| 0.09	| 0.01
1160	| 0.22	| 0.20	| 0.23	| 0.03
1161	| 0.02	| 0.04	| 0.02	| 0.02
1162	| 0.32	| 0.33	| 0.34	| 0.02
1163	| 0.23	| 0.21	| 0.22	| 0.03
1164	| 0.12	| 0.11	| 0.10	| 0.02
1165	| 0.33	| 0.32	| 0.34	| 0.02
1166	| 0.17	| 0.15	| 0.18	| 0.02
1167	| 0.03	| 0.03	| 0.02	| 0.01
1168	| 0.07	| 0.06	| 0.08	| 0.02
1169	| 0.13	| 0.15	| 0.13	| 0.02
1170	| 0.33	| 0.33	| 0.35	| 0.02
1171	| 0.31	| 0.29	| 0.31	| 0.02
1172	| 0.31	| 0.33	| 0.33	| 0.02
1173	| 0.03	| 0.03	| 0.04	| 0.00
1174	| 0.08	| 0.07	| 0.08	| 0.01
1175	| 0.07	| 0.08	| 0.08	| 0.01
1176	| 0.29	| 0.34	| 0.31	| 0.05
1177	| 0.05	| 0.05	| 0.04	| 0.00
1178	| 0.11	| 0.12	| 0.10	| 0.02
1179	| 0.26	| 0.29	| 0.26	| 0.03
1180	| 0.31	| 0.32	| 0.34	| 0.03
1181	| 0.04	| 0.03	| 0.04	| 0.00
1182	| 0.10	| 0.11	| 0.10	| 0.01
1183	| 0.26	| 0.28	| 0.26	| 0.02
1184	| 0.04	| 0.05	| 0.04	| 0.01
1185	| 0.34	| 0.35	| 0.36	| 0.02
1186	| 0.06	| 0.05	| 0.07	| 0.02
1187	| 0.16	| 0.14	| 0.17	| 0.02
1188	| 0.28	| 0.27	| 0.32	| 0.04
1189	| 0.28	| 0.27	| 0.27	| 0.02
1190	| 0.01	| 0.01	| 0.01	| 0.01
1191	| 0.10	| 0.09	| 0.09	| 0.01
1192	| 0.17	| 0.18	| 0.14	| 0.03
1193	| 0.17	| 0.15	| 0.18	| 0.02
1194	| 0.23	| 0.21	| 0.27	| 0.05
1195	| 0.26	| 0.27	| 0.31	| 0.04
1196	| 0.27	| 0.27	| 0.30	| 0.03
1197	| 0.04	| 0.05	| 0.04	| 0.01
1198	| 0.02	| 0.03	| 0.02	| 0.01
1199	| 0.04	| 0.04	| 0.05	| 0.01
1200	| 0.21	| 0.22	| 0.21	| 0.01
1201	| 0.11	| 0.12	| 0.11	| 0.01
1202	| 0.16	| 0.17	| 0.15	| 0.02
1203	| 0.26	| 0.27	| 0.28	| 0.02
1204	| 0.04	| 0.04	| 0.05	| 0.01
1205	| 0.29	| 0.29	| 0.32	| 0.04
1206	| 0.14	| 0.11	| 0.11	| 0.03
1207	| 0.22	| 0.19	| 0.21	| 0.03
1208	| 0.32	| 0.32	| 0.30	| 0.03
1209	| 0.27	| 0.29	| 0.33	| 0.07
1210	| 0.22	| 0.18	| 0.19	| 0.04
1211	| 0.08	| 0.07	| 0.09	| 0.02
1212	| 0.34	| 0.33	| 0.32	| 0.02
1213	| 0.26	| 0.27	| 0.29	| 0.02
1214	| 0.10	| 0.11	| 0.08	| 0.04
1215	| 0.17	| 0.14	| 0.17	| 0.02
1216	| 0.06	| 0.05	| 0.05	| 0.01
1217	| 0.14	| 0.12	| 0.11	| 0.03
1218	| 0.30	| 0.29	| 0.30	| 0.02
1219	| 0.06	| 0.07	| 0.06	| 0.02
1220	| 0.17	| 0.19	| 0.18	| 0.02
1221	| 0.08	| 0.07	| 0.08	| 0.01
1222	| 0.04	| 0.04	| 0.03	| 0.01
1223	| 0.10	| 0.09	| 0.08	| 0.02
1224	| 0.20	| 0.17	| 0.17	| 0.03
1225	| 0.08	| 0.08	| 0.09	| 0.01
1226	| 0.04	| 0.04	| 0.05	| 0.01
1227	| 0.24	| 0.22	| 0.26	| 0.04
1228	| 0.23	| 0.24	| 0.24	| 0.01
1229	| 0.34	| 0.31	| 0.30	| 0.04
1230	| 0.28	| 0.31	| 0.25	| 0.06
1231	| 0.25	| 0.21	| 0.23	| 0.04
1232	| 0.09	| 0.10	| 0.12	| 0.03
1233	| 0.12	| 0.12	| 0.12	| 0.00
1234	| 0.04	| 0.04	| 0.05	| 0.01
1235	| 0.06	| 0.07	| 0.07	| 0.01
1236	| 0.10	| 0.09	| 0.10	| 0.01
1237	| 0.20	| 0.19	| 0.18	| 0.02
1238	| 0.32	| 0.35	| 0.30	| 0.05
1239	| 0.33	| 0.33	| 0.33	| 0.00
1240	| 0.03	| 0.03	| 0.03	| 0.01
1241	| 0.20	| 0.22	| 0.19	| 0.03
1242	| 0.18	| 0.14	| 0.16	| 0.04
1243	| 0.28	| 0.26	| 0.27	| 0.02
1244	| 0.07	| 0.05	| 0.08	| 0.03
1245	| 0.32	| 0.30	| 0.30	| 0.02
1246	| 0.00	| 0.01	| 0.00	| 0.00
1247	| 0.08	| 0.08	| 0.09	| 0.01
1248	| 0.25	| 0.26	| 0.26	| 0.02
1249	| 0.01	| 0.01	| 0.00	| 0.00
1250	| 0.03	| 0.03	| 0.03	| 0.01
1251	| 0.18	| 0.17	| 0.14	| 0.05
1252	| 0.24	| 0.27	| 0.27	| 0.04
1253	| 0.17	| 0.17	| 0.18	| 0.01
1254	| 0.27	| 0.27	| 0.29	| 0.02
1255	| 0.31	| 0.32	| 0.28	| 0.04
1256	| 0.12	| 0.11	| 0.12	| 0.02
1257	| 0.26	| 0.26	| 0.24	| 0.02
1258	| 0.04	| 0.05	| 0.04	| 0.01
1259	| 0.28	| 0.31	| 0.27	| 0.03
1260	| 0.25	| 0.26	| 0.24	| 0.02
1261	| 0.07	| 0.05	| 0.06	| 0.02
1262	| 0.06	| 0.08	| 0.08	| 0.02
1263	| 0.09	| 0.10	| 0.09	| 0.01
1264	| 0.19	| 0.19	| 0.21	| 0.02
1265	| 0.21	| 0.18	| 0.19	| 0.03
1266	| 0.18	| 0.21	| 0.19	| 0.02
1267	| 0.23	| 0.21	| 0.23	| 0.02
1268	| 0.30	| 0.31	| 0.28	| 0.03
1269	| 0.34	| 0.33	| 0.30	| 0.04
1270	| 0.02	| 0.01	| 0.02	| 0.02
1271	| 0.20	| 0.19	| 0.19	| 0.02
1272	| 0.10	| 0.08	| 0.10	| 0.01
1273	| 0.27	| 0.28	| 0.28	| 0.01
1274	| 0.10	| 0.09	| 0.10	| 0.01
1275	| 0.21	| 0.20	| 0.22	| 0.02
1276	| 0.31	| 0.32	| 0.30	| 0.02
1277	| 0.29	| 0.26	| 0.29	| 0.03
1278	| 0.19	| 0.18	| 0.19	| 0.02
1279	| 0.35	| 0.32	| 0.33	| 0.04
1280	| 0.07	| 0.05	| 0.04	| 0.02
1281	| 0.29	| 0.33	| 0.34	| 0.04
1282	| 0.30	| 0.36	| 0.33	| 0.05
1283	| 0.27	| 0.29	| 0.28	| 0.02
1284	| 0.03	| 0.03	| 0.03	| 0.00
1285	| 0.04	| 0.04	| 0.03	| 0.01
1286	| 0.17	| 0.16	| 0.18	| 0.01
1287	| 0.29	| 0.36	| 0.34	| 0.07
1288	| 0.20	| 0.17	| 0.17	| 0.03
1289	| 0.19	| 0.19	| 0.18	| 0.01
1290	| 0.15	| 0.16	| 0.16	| 0.01
1291	| 0.19	| 0.19	| 0.20	| 0.02
1292	| 0.24	| 0.23	| 0.20	| 0.03
1293	| 0.29	| 0.28	| 0.32	| 0.03
1294	| 0.20	| 0.17	| 0.16	| 0.04
1295	| 0.15	| 0.15	| 0.17	| 0.02
1296	| 0.10	| 0.11	| 0.13	| 0.04
1297	| 0.13	| 0.14	| 0.12	| 0.02
1298	| 0.05	| 0.07	| 0.07	| 0.02
1299	| 0.02	| 0.02	| 0.01	| 0.01
1300	| 0.08	| 0.08	| 0.08	| 0.00
1301	| 0.07	| 0.07	| 0.07	| 0.01
1302	| 0.13	| 0.14	| 0.13	| 0.02
1303	| 0.11	| 0.09	| 0.08	| 0.03
1304	| 0.16	| 0.19	| 0.17	| 0.03
1305	| 0.15	| 0.18	| 0.18	| 0.02
1306	| 0.03	| 0.03	| 0.03	| 0.00
1307	| 0.16	| 0.20	| 0.16	| 0.04
1308	| 0.28	| 0.26	| 0.26	| 0.02
1309	| 0.24	| 0.22	| 0.25	| 0.03
1310	| 0.04	| 0.04	| 0.03	| 0.01
1311	| 0.08	| 0.07	| 0.08	| 0.01
1312	| 0.02	| 0.03	| 0.02	| 0.01
1313	| 0.05	| 0.03	| 0.04	| 0.01
1314	| 0.12	| 0.10	| 0.12	| 0.01
1315	| 0.01	| 0.01	| 0.01	| 0.01
1316	| 0.18	| 0.18	| 0.17	| 0.02
1317	| 0.08	| 0.09	| 0.08	| 0.01
1318	| 0.16	| 0.16	| 0.18	| 0.01
1319	| 0.32	| 0.34	| 0.34	| 0.02
1320	| 0.25	| 0.27	| 0.27	| 0.02
1321	| 0.32	| 0.31	| 0.33	| 0.03
1322	| 0.29	| 0.31	| 0.28	| 0.03
1323	| 0.19	| 0.19	| 0.20	| 0.01
1324	| 0.27	| 0.27	| 0.27	| 0.01
1325	| 0.05	| 0.04	| 0.06	| 0.02
1326	| 0.03	| 0.03	| 0.03	| 0.01
1327	| 0.03	| 0.03	| 0.03	| 0.00
1328	| 0.11	| 0.13	| 0.12	| 0.02
1329	| 0.05	| 0.04	| 0.05	| 0.01
1330	| 0.27	| 0.23	| 0.24	| 0.04
1331	| 0.07	| 0.07	| 0.07	| 0.00
1332	| 0.12	| 0.12	| 0.14	| 0.01
1333	| 0.26	| 0.24	| 0.22	| 0.04
1334	| 0.26	| 0.27	| 0.32	| 0.06
1335	| 0.21	| 0.22	| 0.20	| 0.02
1336	| 0.08	| 0.08	| 0.09	| 0.01
1337	| 0.17	| 0.17	| 0.17	| 0.00
1338	| 0.06	| 0.08	| 0.07	| 0.02
1339	| 0.14	| 0.13	| 0.12	| 0.02
1340	| 0.19	| 0.19	| 0.19	| 0.00
1341	| 0.18	| 0.18	| 0.20	| 0.02
1342	| 0.26	| 0.26	| 0.23	| 0.02
1343	| 0.26	| 0.26	| 0.28	| 0.02
1344	| 0.01	| 0.01	| 0.01	| 0.00
1345	| 0.25	| 0.32	| 0.27	| 0.07
1346	| 0.34	| 0.33	| 0.33	| 0.02
1347	| 0.28	| 0.23	| 0.25	| 0.04
1348	| 0.29	| 0.28	| 0.32	| 0.04
1349	| 0.24	| 0.26	| 0.22	| 0.04
1350	| 0.29	| 0.30	| 0.31	| 0.02
1351	| 0.28	| 0.25	| 0.25	| 0.03
1352	| 0.11	| 0.11	| 0.11	| 0.00
1353	| 0.32	| 0.33	| 0.31	| 0.02
1354	| 0.09	| 0.09	| 0.08	| 0.00
1355	| 0.22	| 0.25	| 0.22	| 0.03
1356	| 0.11	| 0.12	| 0.12	| 0.01
1357	| 0.17	| 0.17	| 0.15	| 0.01
1358	| 0.02	| 0.01	| 0.02	| 0.01
1359	| 0.13	| 0.12	| 0.11	| 0.02
1360	| 0.14	| 0.15	| 0.17	| 0.02
1361	| 0.32	| 0.29	| 0.33	| 0.03
1362	| 0.22	| 0.21	| 0.21	| 0.01
1363	| 0.00	| 0.00	| 0.01	| 0.00
1364	| 0.04	| 0.04	| 0.05	| 0.01
1365	| 0.07	| 0.07	| 0.07	| 0.00
1366	| 0.23	| 0.24	| 0.25	| 0.02
1367	| 0.28	| 0.29	| 0.26	| 0.03
1368	| 0.06	| 0.07	| 0.06	| 0.01
1369	| 0.29	| 0.27	| 0.28	| 0.02
1370	| 0.13	| 0.11	| 0.11	| 0.02
1371	| 0.02	| 0.02	| 0.02	| 0.01
1372	| 0.17	| 0.18	| 0.15	| 0.02
1373	| 0.13	| 0.12	| 0.11	| 0.03
1374	| 0.31	| 0.31	| 0.32	| 0.01
1375	| 0.19	| 0.19	| 0.21	| 0.02
1376	| 0.16	| 0.18	| 0.17	| 0.01
1377	| 0.08	| 0.07	| 0.09	| 0.02
1378	| 0.11	| 0.10	| 0.11	| 0.01
1379	| 0.23	| 0.22	| 0.23	| 0.01
1380	| 0.03	| 0.04	| 0.04	| 0.00
1381	| 0.26	| 0.23	| 0.25	| 0.03
1382	| 0.32	| 0.30	| 0.27	| 0.05
1383	| 0.16	| 0.21	| 0.19	| 0.05
1384	| 0.33	| 0.34	| 0.31	| 0.04
1385	| 0.14	| 0.13	| 0.14	| 0.01
1386	| 0.06	| 0.06	| 0.06	| 0.00
1387	| 0.07	| 0.07	| 0.07	| 0.01
1388	| 0.19	| 0.20	| 0.19	| 0.01
1389	| 0.23	| 0.20	| 0.21	| 0.02
1390	| 0.10	| 0.10	| 0.10	| 0.00
1391	| 0.12	| 0.12	| 0.11	| 0.02
1392	| 0.21	| 0.20	| 0.24	| 0.04
1393	| 0.13	| 0.12	| 0.15	| 0.02
1394	| 0.31	| 0.27	| 0.29	| 0.04
1395	| 0.16	| 0.14	| 0.15	| 0.02
1396	| 0.32	| 0.29	| 0.34	| 0.05
1397	| 0.27	| 0.28	| 0.23	| 0.04
1398	| 0.31	| 0.34	| 0.33	| 0.03
1399	| 0.28	| 0.28	| 0.29	| 0.02
1400	| 0.21	| 0.22	| 0.23	| 0.01
1401	| 0.20	| 0.21	| 0.20	| 0.01
1402	| 0.21	| 0.19	| 0.22	| 0.03
1403	| 0.19	| 0.23	| 0.22	| 0.04
1404	| 0.18	| 0.17	| 0.19	| 0.02
1405	| 0.23	| 0.25	| 0.22	| 0.03
1406	| 0.24	| 0.26	| 0.25	| 0.03
1407	| 0.18	| 0.19	| 0.20	| 0.02
1408	| 0.15	| 0.14	| 0.15	| 0.01
1409	| 0.01	| 0.01	| 0.01	| 0.00
1410	| 0.11	| 0.10	| 0.10	| 0.01
1411	| 0.22	| 0.18	| 0.21	| 0.04
1412	| 0.29	| 0.29	| 0.30	| 0.01
1413	| 0.20	| 0.16	| 0.19	| 0.03
1414	| 0.27	| 0.25	| 0.29	| 0.04
1415	| 0.12	| 0.14	| 0.13	| 0.01
1416	| 0.32	| 0.31	| 0.31	| 0.01
1417	| 0.31	| 0.33	| 0.30	| 0.03
1418	| 0.31	| 0.31	| 0.31	| 0.00
1419	| 0.25	| 0.29	| 0.26	| 0.04
1420	| 0.22	| 0.25	| 0.22	| 0.03
1421	| 0.19	| 0.21	| 0.20	| 0.02
1422	| 0.15	| 0.14	| 0.16	| 0.02
1423	| 0.12	| 0.12	| 0.13	| 0.01
1424	| 0.17	| 0.15	| 0.16	| 0.02
1425	| 0.19	| 0.19	| 0.17	| 0.02
1426	| 0.15	| 0.14	| 0.13	| 0.02
1427	| 0.06	| 0.06	| 0.05	| 0.01
1428	| 0.26	| 0.29	| 0.29	| 0.03
1429	| 0.29	| 0.25	| 0.29	| 0.04
1430	| 0.32	| 0.30	| 0.29	| 0.03
1431	| 0.24	| 0.23	| 0.22	| 0.01
1432	| 0.06	| 0.07	| 0.04	| 0.03
1433	| 0.14	| 0.15	| 0.13	| 0.02
1434	| 0.15	| 0.14	| 0.17	| 0.02
1435	| 0.31	| 0.31	| 0.31	| 0.01
1436	| 0.31	| 0.30	| 0.31	| 0.00
1437	| 0.13	| 0.13	| 0.14	| 0.01
1438	| 0.07	| 0.07	| 0.07	| 0.01
1439	| 0.29	| 0.28	| 0.26	| 0.03
1440	| 0.11	| 0.12	| 0.10	| 0.02
1441	| 0.10	| 0.12	| 0.14	| 0.04
1442	| 0.33	| 0.29	| 0.33	| 0.03
1443	| 0.14	| 0.14	| 0.15	| 0.01
1444	| 0.10	| 0.10	| 0.10	| 0.00
1445	| 0.02	| 0.03	| 0.02	| 0.01
1446	| 0.02	| 0.01	| 0.02	| 0.01
1447	| 0.25	| 0.24	| 0.24	| 0.01
1448	| 0.19	| 0.20	| 0.22	| 0.03
1449	| 0.18	| 0.17	| 0.17	| 0.02
1450	| 0.00	| 0.00	| 0.00	| 0.00
1451	| 0.30	| 0.26	| 0.30	| 0.04
1452	| 0.24	| 0.31	| 0.24	| 0.07
1453	| 0.24	| 0.27	| 0.25	| 0.03
1454	| 0.30	| 0.33	| 0.32	| 0.03
1455	| 0.09	| 0.10	| 0.08	| 0.02
1456	| 0.12	| 0.13	| 0.12	| 0.01
1457	| 0.26	| 0.29	| 0.29	| 0.03
1458	| 0.30	| 0.31	| 0.30	| 0.02
1459	| 0.21	| 0.21	| 0.22	| 0.01
1460	| 0.31	| 0.32	| 0.33	| 0.02
1461	| 0.08	| 0.10	| 0.09	| 0.02
1462	| 0.06	| 0.07	| 0.08	| 0.02
1463	| 0.13	| 0.12	| 0.11	| 0.02
1464	| 0.21	| 0.21	| 0.22	| 0.02
1465	| 0.20	| 0.18	| 0.16	| 0.04
1466	| 0.02	| 0.02	| 0.02	| 0.01
1467	| 0.15	| 0.15	| 0.17	| 0.02
1468	| 0.07	| 0.09	| 0.09	| 0.02
1469	| 0.22	| 0.22	| 0.21	| 0.01
1470	| 0.11	| 0.11	| 0.11	| 0.01
1471	| 0.19	| 0.17	| 0.19	| 0.02
1472	| 0.29	| 0.27	| 0.29	| 0.03
1473	| 0.20	| 0.20	| 0.21	| 0.01
1474	| 0.01	| 0.01	| 0.02	| 0.01
1475	| 0.19	| 0.20	| 0.20	| 0.01
1476	| 0.13	| 0.15	| 0.15	| 0.01
1477	| 0.09	| 0.07	| 0.09	| 0.02
1478	| 0.11	| 0.10	| 0.12	| 0.02
1479	| 0.15	| 0.13	| 0.15	| 0.01
1480	| 0.12	| 0.12	| 0.14	| 0.01
1481	| 0.01	| 0.01	| 0.01	| 0.01
1482	| 0.12	| 0.15	| 0.14	| 0.03
1483	| 0.36	| 0.33	| 0.36	| 0.04
1484	| 0.04	| 0.04	| 0.04	| 0.00
1485	| 0.06	| 0.05	| 0.06	| 0.01
1486	| 0.09	| 0.08	| 0.09	| 0.01
1487	| 0.03	| 0.02	| 0.03	| 0.01
1488	| 0.28	| 0.27	| 0.27	| 0.02
1489	| 0.06	| 0.06	| 0.06	| 0.00
1490	| 0.03	| 0.03	| 0.03	| 0.00
1491	| 0.16	| 0.17	| 0.16	| 0.01
1492	| 0.29	| 0.30	| 0.27	| 0.02
1493	| 0.30	| 0.32	| 0.32	| 0.02
1494	| 0.17	| 0.15	| 0.17	| 0.02
1495	| 0.13	| 0.16	| 0.14	| 0.03
1496	| 0.27	| 0.26	| 0.26	| 0.02
1497	| 0.04	| 0.03	| 0.06	| 0.02
1498	| 0.06	| 0.03	| 0.04	| 0.02
1499	| 0.07	| 0.07	| 0.08	| 0.01
1500	| 0.13	| 0.16	| 0.14	| 0.03
1501	| 0.24	| 0.23	| 0.23	| 0.02
1502	| 0.24	| 0.27	| 0.24	| 0.03
1503	| 0.14	| 0.16	| 0.14	| 0.03
1504	| 0.30	| 0.34	| 0.33	| 0.04
1505	| 0.15	| 0.14	| 0.18	| 0.03
1506	| 0.01	| 0.01	| 0.01	| 0.00
1507	| 0.23	| 0.20	| 0.18	| 0.05
1508	| 0.15	| 0.15	| 0.17	| 0.02
1509	| 0.17	| 0.18	| 0.14	| 0.03
1510	| 0.13	| 0.15	| 0.12	| 0.03
1511	| 0.04	| 0.04	| 0.06	| 0.01
1512	| 0.24	| 0.24	| 0.21	| 0.04
1513	| 0.21	| 0.18	| 0.21	| 0.03
1514	| 0.14	| 0.15	| 0.14	| 0.01
1515	| 0.31	| 0.33	| 0.31	| 0.02
1516	| 0.30	| 0.29	| 0.27	| 0.03
1517	| 0.02	| 0.01	| 0.02	| 0.01
1518	| 0.21	| 0.24	| 0.23	| 0.03
1519	| 0.26	| 0.28	| 0.29	| 0.03
1520	| 0.09	| 0.08	| 0.08	| 0.01
1521	| 0.30	| 0.25	| 0.30	| 0.05
1522	| 0.00	| 0.01	| 0.00	| 0.00
1523	| 0.06	| 0.06	| 0.07	| 0.01
1524	| 0.26	| 0.27	| 0.27	| 0.00
1525	| 0.15	| 0.18	| 0.17	| 0.04
1526	| 0.22	| 0.19	| 0.24	| 0.04
1527	| 0.29	| 0.26	| 0.29	| 0.03
1528	| 0.01	| 0.01	| 0.00	| 0.00
1529	| 0.32	| 0.33	| 0.33	| 0.01
1530	| 0.15	| 0.16	| 0.16	| 0.01
1531	| 0.21	| 0.17	| 0.19	| 0.04
1532	| 0.32	| 0.31	| 0.29	| 0.03
1533	| 0.29	| 0.29	| 0.26	| 0.03
1534	| 0.01	| 0.01	| 0.01	| 0.00
1535	| 0.24	| 0.26	| 0.24	| 0.02
1536	| 0.02	| 0.03	| 0.02	| 0.01
1537	| 0.04	| 0.03	| 0.04	| 0.01
1538	| 0.07	| 0.06	| 0.08	| 0.02
1539	| 0.16	| 0.17	| 0.15	| 0.01
1540	| 0.24	| 0.24	| 0.21	| 0.02
1541	| 0.08	| 0.07	| 0.08	| 0.01
1542	| 0.06	| 0.06	| 0.06	| 0.00
1543	| 0.29	| 0.32	| 0.29	| 0.04
1544	| 0.28	| 0.24	| 0.27	| 0.04
1545	| 0.02	| 0.02	| 0.02	| 0.00
1546	| 0.17	| 0.15	| 0.15	| 0.02
1547	| 0.32	| 0.28	| 0.30	| 0.04
1548	| 0.27	| 0.27	| 0.27	| 0.01
1549	| 0.10	| 0.10	| 0.09	| 0.01
1550	| 0.04	| 0.04	| 0.04	| 0.00
1551	| 0.33	| 0.30	| 0.28	| 0.05
1552	| 0.28	| 0.26	| 0.29	| 0.03
1553	| 0.07	| 0.08	| 0.06	| 0.02
1554	| 0.04	| 0.03	| 0.03	| 0.01
1555	| 0.32	| 0.33	| 0.29	| 0.04
1556	| 0.05	| 0.05	| 0.04	| 0.01
1557	| 0.20	| 0.20	| 0.19	| 0.01
1558	| 0.21	| 0.23	| 0.27	| 0.05
1559	| 0.04	| 0.05	| 0.06	| 0.01
1560	| 0.14	| 0.17	| 0.16	| 0.02
1561	| 0.11	| 0.10	| 0.09	| 0.02
1562	| 0.06	| 0.08	| 0.06	| 0.02
1563	| 0.23	| 0.24	| 0.26	| 0.03
1564	| 0.03	| 0.03	| 0.02	| 0.01
1565	| 0.18	| 0.16	| 0.19	| 0.03
1566	| 0.13	| 0.13	| 0.12	| 0.01
1567	| 0.08	| 0.07	| 0.07	| 0.01
